,index,val_sessions,val_total_power,val_power_median
9388,2019-05-21 12:24:39+00:00,2.0,2.05121485023176,1.02560742511588
9389,2019-05-21 13:24:39+00:00,3.0,5.223153963401845,1.5755961998319652
9390,2019-05-21 14:24:39+00:00,3.0,8.428439391959458,3.3460986117759695
9391,2019-05-21 15:24:39+00:00,8.0,12.344305557137982,1.0564119810745816
9392,2019-05-21 16:24:39+00:00,18.0,27.038728153513905,0.8315901449024519
9393,2019-05-21 17:24:39+00:00,26.0,35.8080448771468,0.8703068186208311
9394,2019-05-21 18:24:39+00:00,28.0,35.3303549960889,0.8703068186208311
9395,2019-05-21 19:24:39+00:00,31.0,39.79951270452514,0.8172348083845014
9396,2019-05-21 20:24:39+00:00,31.0,37.99170642824244,0.8172348083845014
9397,2019-05-21 21:24:39+00:00,31.0,37.99170642824244,0.8172348083845014
9398,2019-05-21 22:24:39+00:00,30.0,39.28960361078616,0.8703068186208311
9399,2019-05-21 23:24:39+00:00,27.0,37.605720634533725,1.0593085179768769
9400,2019-05-22 00:24:39+00:00,19.0,20.60968027475627,0.7398014609477429
9401,2019-05-22 01:24:39+00:00,13.0,15.626448357804572,1.0593085179768769
9402,2019-05-22 02:24:39+00:00,6.0,9.106937099793853,0.7674635841883358
9403,2019-05-22 03:24:39+00:00,5.0,8.047628581816976,0.4756186503997948
9404,2019-05-22 04:24:39+00:00,7.0,18.15571455063106,1.800845801904291
9405,2019-05-22 05:24:39+00:00,2.0,5.858154966803145,2.9290774834015725
9406,2019-05-22 06:24:39+00:00,0.0,0.0,0.0
9407,2019-05-22 07:24:39+00:00,0.0,0.0,0.0
9408,2019-05-22 08:24:39+00:00,0.0,0.0,0.0
9409,2019-05-22 09:24:39+00:00,0.0,0.0,0.0
9410,2019-05-22 10:24:39+00:00,0.0,0.0,0.0
9411,2019-05-22 11:24:39+00:00,0.0,0.0,0.0
9412,2019-05-22 12:24:39+00:00,0.0,0.0,0.0
9413,2019-05-22 13:24:39+00:00,0.0,0.0,0.0
9414,2019-05-22 14:24:39+00:00,2.0,5.052683439137315,2.5263417195686575
9415,2019-05-22 15:24:39+00:00,10.0,10.279626180987426,0.6321334287493539
9416,2019-05-22 16:24:39+00:00,23.0,27.443638296099287,1.084472891566265
9417,2019-05-22 17:24:39+00:00,29.0,32.01479475936664,1.0448126801152737
9418,2019-05-22 18:24:39+00:00,30.0,37.13317911542826,1.0646427858407694
9419,2019-05-22 19:24:39+00:00,30.0,35.23587042685417,0.9047728529119545
9420,2019-05-22 20:24:39+00:00,32.0,36.95812525400753,0.7360725291622586
9421,2019-05-22 21:24:39+00:00,32.0,34.06039492463873,0.7032281036238799
9422,2019-05-22 22:24:39+00:00,27.0,31.227052402002265,0.7647330257086354
9423,2019-05-22 23:24:39+00:00,23.0,32.67929588072033,1.0448126801152737
9424,2019-05-23 00:24:39+00:00,17.0,20.894642436089462,0.60805834741617
9425,2019-05-23 01:24:39+00:00,8.0,7.290264769998496,0.92695369584143
9426,2019-05-23 02:24:39+00:00,5.0,5.879146966722724,1.2458490442666899
9427,2019-05-23 03:24:39+00:00,4.0,4.277191127865944,0.9250248059554831
9428,2019-05-23 04:24:39+00:00,3.0,4.030351609566453,0.6042005676442763
9429,2019-05-23 05:24:39+00:00,1.0,3.2416324767868714,3.2416324767868714
9430,2019-05-23 06:24:39+00:00,0.0,0.0,0.0
9431,2019-05-23 07:24:39+00:00,0.0,0.0,0.0
9432,2019-05-23 08:24:39+00:00,0.0,0.0,0.0
9433,2019-05-23 09:24:39+00:00,0.0,0.0,0.0
9434,2019-05-23 10:24:39+00:00,0.0,0.0,0.0
9435,2019-05-23 11:24:39+00:00,0.0,0.0,0.0
9436,2019-05-23 12:24:39+00:00,0.0,0.0,0.0
9437,2019-05-23 13:24:39+00:00,0.0,0.0,0.0
